UserTag,LocationId,TimeStamp,CurrentlyIn,LivesThere
nconner,dLwYfJPUT,2020-04-30T12:00:13,True,False
dmyers,Ks,2023-04-09T15:34:43,True,True
trose,aMBEHn,2020-10-19T13:31:15,True,True
icasey,GtFa,2022-02-27T04:53:56,True,False
staciestanley,gerP,2021-12-22T14:15:23,True,False
beancarol,DrUwsZ,2022-06-14T02:45:08,True,True
dylanpalmer,Glo,2023-01-20T20:50:04,True,True
fergusonkaren,JKk,2022-08-22T11:51:31,False,True
beckermegan,zTxBc,2020-12-10T13:44:14,False,True
rhendrix,nNAvl,2024-02-23T01:30:06,True,True
gnewman,ry,2021-12-29T17:50:00,False,True
michael01,Uylrl,2022-04-23T17:18:19,False,True
christinesmith,ya,2020-04-06T10:34:24,True,False
evelynsims,TZ,2024-01-17T00:03:34,True,True
myerskimberly,hRCTN,2024-01-02T13:54:50,True,False
gary97,UpqBdGDlcS,2021-02-04T14:00:58,True,True
bestheather,kw,2020-08-04T01:36:32,True,True
hrandall,hAB,2023-05-10T03:59:33,True,False
lreynolds,xiiPpThzX,2020-11-01T16:04:21,False,True
turnerwilliam,baBBUMhQ,2022-09-01T13:33:28,True,False
kelseywalton,IJyUPQTqm,2023-08-06T22:34:09,False,True
swatson,tfzK,2020-06-02T00:24:11,False,True
robbinsbrandi,tZewDnvOc,2020-12-06T13:52:46,True,False
christopher70,gHQ,2024-01-09T20:55:18,False,True
fpeterson,NPMhKYjmPP,2022-03-28T16:33:54,True,False
ereyes,c,2024-03-29T06:31:32,False,True
johncoleman,fkyllm,2021-01-13T06:56:50,False,True
ramseyjames,debpbsFM,2021-08-05T21:29:55,False,True
cynthiacastillo,ICOqvu,2020-02-24T07:12:42,False,True
garciastephen,il,2023-12-20T00:14:26,False,True
sbenitez,TfGG,2022-08-16T12:01:48,False,True
tiffanyryan,ECtHx,2024-02-06T07:57:19,True,True
katherinekelly,LkHKqDKXZV,2020-12-02T23:34:54,True,False
scottsanchez,ZoJAhDNC,2021-02-22T04:06:46,False,True
houstonmichael,coWgu,2022-06-16T00:49:34,False,True
tony15,QsLCuNHWKN,2020-03-20T00:00:50,False,True
vward,EX,2022-07-10T16:50:56,False,True
andrewwilliamson,qHDfyugzAE,2020-07-01T17:31:11,True,True
jessicamarshall,mYB,2021-06-20T11:14:52,False,True
garnold,rNxwWScKhM,2023-08-18T05:32:34,False,True
annarios,OPHrgni,2021-04-10T07:44:19,False,True
tmoore,nyWweqL,2022-05-29T20:54:25,True,False
loridaniels,Ejfa,2023-10-21T06:14:58,True,False
bmejia,ZM,2022-08-12T15:19:27,False,True
darrenthompson,KjVxcSr,2021-10-13T21:02:09,False,True
samantha44,mFf,2022-05-19T11:56:10,False,True
vbarry,gRKmwjN,2021-01-18T08:28:27,False,True
matthewmorgan,TnhDYvIyY,2020-03-03T08:04:41,False,True
linda58,gvpgIRr,2022-04-07T15:06:24,False,True
stephen86,eqBgywCEtB,2021-12-25T18:51:07,True,True
romerorobert,xbnMIYyzi,2021-05-04T18:40:09,False,True
jennifersoto,Iw,2022-03-26T09:17:58,False,True
justin17,JSUc,2023-10-30T06:28:04,True,False
stevenaguilar,jzIx,2021-12-09T20:13:40,False,True
oblevins,XKEVrXzOab,2023-08-18T03:41:15,True,False
krich,QlT,2020-07-10T11:06:59,False,True
williamsfrederick,Oc,2020-11-20T05:41:57,True,False
millerrebecca,zBQh,2020-05-29T17:41:53,True,False
gbenson,cIijOyTS,2024-02-08T10:05:57,False,True
peter07,JtsDCkd,2020-12-07T18:17:10,False,True
houstonmichael,Ck,2020-04-10T22:07:50,False,True
rodriguezmichelle,msgjlPw,2021-01-17T03:02:54,False,True
odavid,YEXlYt,2022-08-05T00:26:29,True,True
susanolson,vninrTWfj,2022-07-11T14:09:37,True,False
howardlaura,ZanJxzKz,2022-08-30T15:26:04,False,True
scott80,OQQltq,2023-12-21T06:15:44,True,True
fgoodman,tXt,2021-10-06T04:27:18,False,True
anthonybowman,OyyGRLOC,2020-06-17T01:14:17,True,True
mcantrell,gHTMlY,2023-10-18T14:53:27,True,True
tmartinez,ONeu,2023-02-12T15:44:55,True,True
andersonjason,FA,2022-05-30T22:45:17,True,True
rwilliams,ybnYXHwuQl,2022-11-26T03:44:40,False,True
laura37,EX,2024-03-20T04:57:11,False,True
xshelton,lBzsjuCMl,2024-04-12T09:05:14,False,True
francis09,AubFglUQy,2021-09-26T15:01:23,True,True
carolynjackson,QOBNRczreE,2022-02-28T14:39:09,False,True
ijones,PS,2021-03-11T02:24:43,False,True
cstrickland,cepbzAQ,2022-03-24T10:15:06,False,True
zandrews,yXGowrC,2021-07-25T22:43:20,False,True
john54,LFGcHSg,2022-03-26T23:47:03,True,False
angela98,ln,2020-08-05T13:02:51,True,False
greenkimberly,FGc,2022-02-06T21:09:23,False,True
eric87,SKG,2021-10-11T10:02:43,False,True
cjohnson,Lzh,2022-09-29T03:33:33,False,True
jameshoward,ApP,2022-03-21T00:55:25,False,True
theresafowler,TViZRCOjK,2022-05-31T11:51:45,True,True
ryan65,oarJKMaF,2021-09-17T03:18:35,False,True
frankjohn,bGq,2023-07-11T02:17:57,True,False
amandacooper,AlyRir,2021-11-17T14:00:17,True,True
ebishop,WbKNac,2021-09-04T05:25:47,False,True
sanderstimothy,OuvrVOm,2020-05-28T13:11:55,False,True
connie40,RTnvHMypHo,2021-12-11T18:52:16,True,True
melissa74,vpUHIhrkSQ,2023-02-05T20:23:40,False,True
maurice97,dAcIGAbNqh,2021-12-06T12:05:49,True,False
parksdustin,Hxvw,2021-09-30T03:26:40,True,False
heather48,ote,2023-08-21T22:46:30,False,True
fbarnes,WRIvCVW,2020-10-18T20:52:22,False,True
phillipswilliam,HmATzIX,2020-01-03T19:19:47,False,True
drew24,MXvoidfquG,2023-04-23T08:06:42,False,True
thompsonpaul,vXhf,2023-12-29T21:46:28,True,False
qmorales,ZEf,2021-12-21T04:22:34,False,True
rmarshall,XhQSeqoNUJ,2023-11-05T21:19:04,True,False
aconley,NZpPtH,2022-12-02T10:26:35,True,True
samantha91,Hl,2020-08-19T22:01:22,True,True
ronniesmith,umHNR,2023-04-04T05:31:02,False,True
lisa29,XTWi,2024-02-03T22:55:50,True,False
icasey,rI,2021-11-14T04:23:19,True,False
tbonilla,RBi,2023-01-22T15:08:32,True,True
brittanyevans,JdcSEwBK,2022-02-18T10:15:48,True,True
harmonthomas,niUFPBH,2020-04-19T08:55:21,True,False
rogersjordan,bDiR,2022-11-08T13:06:14,True,True
thomassparks,mj,2021-03-06T16:01:55,True,True
yhall,qndyv,2021-10-06T02:46:58,True,True
sbenitez,CVZShcl,2023-10-17T15:43:38,True,True
joshuaramirez,Vbx,2024-02-07T20:20:45,False,True
willisaimee,yCdtk,2020-03-02T03:45:41,False,True
andrewkelley,Y,2023-09-16T22:26:36,True,True
alexandermarc,SRqs,2020-07-06T14:03:39,True,True
jody20,FgUlfvuKl,2022-08-09T06:37:57,False,True
aanderson,TyHW,2023-05-31T00:59:16,False,True
robertsgary,xirnSSy,2020-09-20T15:38:20,True,False
leecheryl,pSbk,2020-03-04T23:13:37,True,False
sconrad,mIBHZfdmD,2022-05-27T23:42:28,False,True
michaeldavis,YNPODG,2021-08-02T03:33:35,True,True
hmoreno,uSKcOipE,2021-10-14T00:58:55,False,True
johnsonmaria,XEoXND,2023-12-05T11:17:24,False,True
michaelolson,RbL,2021-10-04T12:52:49,False,True
paul59,Fx,2021-02-08T12:01:03,True,False
alangonzales,qLDA,2021-02-12T11:33:45,True,False
cynthiacastillo,cGF,2021-06-15T19:29:11,True,True
imoore,isMsVSDd,2021-04-10T19:30:32,False,True
william93,fukjyjMxqb,2020-06-06T04:43:18,True,False
paul41,EDMspdkL,2020-08-03T16:21:21,False,True
tlynch,VLHsTY,2023-02-28T22:47:05,False,True
rthompson,apdJ,2021-06-19T16:58:59,False,True
ryanashley,WehdIxfcb,2021-09-16T19:13:00,True,True
iross,SMiX,2020-09-08T14:48:43,False,True
nhaynes,wziBGkxa,2021-10-26T18:53:42,True,True
upeters,AEuu,2023-12-11T13:00:56,True,True
armstrongdanielle,rNohZGhhB,2020-08-22T13:19:35,True,True
rushjesse,Kckm,2021-09-08T05:37:56,True,True
schneiderjason,FXVarmG,2022-06-17T12:46:50,True,True
melissa08,CBnXYPqV,2024-01-24T21:40:27,True,False
danielblankenship,lmeKG,2023-12-04T22:47:22,True,True
heidibradford,RdV,2020-10-31T08:52:26,False,True
juliamclaughlin,mue,2021-03-13T16:15:15,True,False
nathaniel49,ZxzCv,2024-04-15T18:49:52,False,True
carl03,TfxGkYY,2021-02-10T16:14:16,True,False
nicolesimon,lYYw,2020-12-29T13:20:18,True,False
vincentrobinson,SxYfMVHGEJ,2021-08-18T12:28:45,True,True
ryanwilliamson,HyZOQjkrF,2023-01-17T16:56:58,True,False
holly84,pWd,2021-12-22T09:53:22,False,True
mckinneyxavier,SSoz,2020-06-02T21:03:57,False,True
jcollins,WQGZXevO,2023-06-16T16:48:37,False,True
catherineowens,lcYby,2023-01-05T16:32:09,False,True
nicholasgonzalez,FNpZqyro,2022-02-01T07:25:44,True,True
rogersjordan,nHKaGypq,2023-10-07T23:33:29,True,True
hallfelicia,IMmDNZugWA,2023-10-06T15:47:08,False,True
pgrimes,NpJFtatK,2020-09-20T12:29:45,True,False
katiemoss,uMIQQQcqP,2021-09-13T18:19:09,False,True
susanfoster,tw,2020-04-06T20:04:11,False,True
megan18,dvHud,2021-08-19T04:35:28,True,False
rogersmarcus,xPqHZJPQ,2023-04-09T19:37:29,True,False
tonibanks,iOql,2024-04-14T05:15:41,False,True
kelseywalton,FpeqP,2023-06-16T10:05:47,False,True
vdavis,kvlCEfJA,2022-11-07T08:06:16,True,False
kevin99,gi,2023-07-13T00:43:17,False,True
wernereugene,BgqF,2022-05-18T11:47:24,False,True
pvillanueva,aYi,2024-02-25T13:42:50,True,True
sreyes,Yi,2020-05-24T15:34:50,True,True
johnsonmorgan,hfWetLe,2021-06-11T10:36:35,False,True
baileyemily,PNLKs,2022-01-11T07:08:40,True,True
lambrobert,RLBoXjwY,2021-11-17T01:39:44,True,True
josephgilmore,RmytdiJvfd,2021-05-04T03:58:54,True,False
twright,rI,2020-03-18T00:53:01,False,True
obeck,cAhHyjR,2020-01-30T06:07:38,False,True
kaylasims,QmulKmqD,2021-12-09T15:49:38,True,False
ericazamora,lVbFENiDA,2023-01-08T15:35:34,False,True
courtneygaines,Nx,2022-10-18T16:18:44,False,True
browningstephanie,FQfXEqpshP,2021-02-16T03:53:39,True,False
xhall,bbQyI,2023-09-14T17:01:15,False,True
bettymunoz,VCUrQ,2020-01-23T04:06:21,True,False
beckermegan,xdfcsbg,2022-03-11T02:16:06,False,True
ssmith,HU,2020-03-08T00:33:51,False,True
apearson,rZ,2022-11-30T21:48:48,False,True
qmcconnell,jckaeTyJe,2023-02-15T11:31:28,True,False
valerie73,PIt,2021-07-09T09:10:32,False,True
april05,JwQibCh,2020-03-04T14:46:13,True,False
rachaelgardner,YzajxI,2022-02-18T11:51:34,True,False
yatesnicholas,SMiX,2022-05-19T21:45:55,False,True
cameronsmith,hKiUHUbZlq,2024-01-30T08:24:56,True,False
huntdavid,SD,2021-10-25T23:54:35,True,False
rbarnett,lYNfxy,2023-12-05T16:33:30,False,True
huntjennifer,hcfmo,2020-03-21T00:17:11,False,True
petersonheather,ifuJ,2023-07-01T13:00:05,True,False
jeffrey27,ruq,2020-09-09T10:03:25,True,False
davidharris,NvZklQ,2020-10-29T19:09:20,False,True
vsteele,iT,2020-02-06T22:40:07,True,False
dustindavis,eJKOHK,2022-08-05T03:12:28,False,True
jayala,qjhBrKnr,2020-02-28T23:24:27,True,False
christine50,NjJBiQ,2023-01-20T08:48:20,True,False
phelpsgavin,sBRutlHsH,2023-08-05T02:43:31,True,True
chaneyjonathan,hsn,2024-02-27T23:56:10,True,True
valenciaanthony,LjPO,2024-01-03T05:01:43,False,True
tyrone81,WiMfh,2024-02-28T00:05:07,False,True
scott84,RXTejWMtu,2020-11-08T11:39:16,True,False
jgutierrez,iztbttbujT,2021-08-25T10:49:08,False,True
huffjames,mr,2020-09-17T21:49:40,True,False
blakesanders,LlVwkz,2023-12-04T19:52:49,True,False
bryan15,VWYAGKn,2020-05-16T05:28:45,True,True
samanthaallen,zVShewOA,2022-10-29T01:25:56,False,True
juliebooker,kTXT,2023-07-27T01:47:07,False,True
gary13,VGfcUGco,2023-12-17T13:56:33,True,False
kevin40,NUeGsOzfV,2021-10-08T10:47:43,True,True
jessicawalsh,qsw,2021-03-02T09:03:23,False,True
smithjasmine,vDhwXW,2020-01-05T12:02:36,False,True
orice,UU,2022-08-03T04:22:44,False,True
tom59,btjEzvSzlO,2021-02-02T15:59:31,True,True
baileymatthew,pvZJJKYKbn,2022-12-03T20:54:56,False,True
wkelly,JwAcV,2022-11-05T10:55:47,False,True
gwilson,AaTB,2020-05-13T20:00:11,True,False
martinmatthew,Bs,2022-11-16T14:46:44,False,True
hatfielderic,DEvT,2021-07-06T15:50:58,True,True
bushjose,etMrNeQwG,2021-11-06T04:01:17,False,True
rosariochase,IS,2023-01-21T21:48:36,True,True
melissasmall,dwcdUTq,2021-09-03T02:53:38,True,True
zhangwendy,IxmkNICDam,2023-06-11T10:09:25,True,False
eparker,fChYewqYL,2024-01-14T11:06:48,True,False
xlynch,WPoAVXJoW,2022-07-17T10:48:47,False,True
jessicaharper,yLdhYzC,2023-08-25T19:48:46,False,True
cynthia77,plD,2024-01-22T03:30:17,True,False
patrick24,oMYkJHR,2024-01-04T09:07:23,True,True
lpatterson,VBHkLXqoT,2020-08-25T01:08:38,False,True
rhoover,ECtHx,2021-07-14T23:59:48,False,True
fisherkevin,svSivn,2022-09-20T11:36:04,False,True
cstrickland,ookzIyWazG,2020-04-15T12:29:39,False,True
danamora,wCZgPphdED,2023-05-11T14:43:27,False,True
philipbarnes,DoDqttUlSl,2023-06-26T05:13:41,False,True
danielbrown,iMhwM,2021-01-25T21:21:16,True,False
angel29,IevIZWiHw,2020-05-07T21:48:51,False,True
lisa90,JOoILrjhW,2023-06-23T03:22:51,True,True
torreslauren,QWkRtSkyKq,2024-02-01T12:12:08,False,True
john25,CcBZtDvFX,2022-05-04T01:52:55,False,True
gpham,vukpO,2023-12-30T13:21:11,False,True
karenpowers,qtuEhKTDh,2022-02-04T17:25:45,True,True
iross,FevAg,2020-06-02T12:30:24,False,True
carl03,kRGoyHNJT,2021-10-09T03:16:17,False,True
austin24,BAADojK,2020-01-18T11:27:46,True,True
russellgarza,vWUFBCl,2022-04-07T21:08:10,True,False
janice23,kyLPs,2022-09-18T05:31:54,True,True
hgrant,JFmgH,2020-10-04T19:20:05,True,False
michael02,vmgdu,2020-03-29T02:05:02,False,True
jasongibbs,Iuw,2022-05-06T23:55:33,False,True
michaeloconnor,IaA,2023-08-28T22:58:59,False,True
fglenn,khYKoXFO,2023-01-10T07:47:52,True,False
pmoreno,MaPcxB,2023-07-28T12:15:13,True,False
kathypugh,wdy,2020-01-14T11:37:50,True,False
rebecca35,sEIISPzOa,2020-05-02T08:22:13,True,True
alexanderdaniel,Qfh,2021-02-04T07:28:24,True,False
shannoncochran,lTZ,2024-02-19T14:43:09,True,False
michelle47,nJbpnOC,2022-11-09T06:22:18,False,True
charlesjohnson,cpDdbJ,2022-10-20T04:58:59,True,False
alexander31,ORbVZPli,2021-10-08T04:46:48,True,True
meltonnicholas,pReb,2020-01-17T07:26:43,False,True
scott87,MzVOIqen,2021-11-05T07:39:32,True,True
ryan62,yisKw,2022-06-17T21:12:23,False,True
xavier38,YoiYTmShB,2020-03-19T06:49:54,True,True
zmendoza,zEDjdALlh,2023-05-09T23:56:28,False,True
dburns,vIKuly,2021-04-10T18:26:38,False,True
devinwilliams,NkVtRjdcR,2020-05-07T09:43:01,True,True
richard96,ZvFz,2020-08-07T13:57:21,True,True
tatejohnny,ezse,2021-10-19T01:55:12,True,False
santosanthony,uduc,2022-06-17T02:06:14,False,True
josephshelton,ZUw,2023-11-25T09:59:19,True,True
jocelyn86,PJD,2022-03-07T21:35:37,False,True
danielrodriguez,iIRYME,2020-11-24T13:10:27,False,True
kathy40,HZYVh,2024-03-24T16:12:16,True,True
johnsonmatthew,sMUAnbPWBD,2023-03-12T00:29:10,True,False
markgarrison,NkkHVOz,2023-04-10T14:30:18,True,False
simmonsalexa,YALtDj,2022-01-17T04:09:51,False,True
matthewbridges,YawxZq,2023-08-01T10:31:06,False,True
hmerritt,uvzjdGyHd,2022-07-17T22:06:47,False,True
cherylgrimes,kojSE,2021-09-22T09:46:41,True,True
hendrickscaleb,XQlzszi,2024-04-11T06:36:01,False,True
eric63,zdYCmI,2020-08-21T13:09:02,False,True
miguelramirez,XCtFSjdg,2022-12-17T12:57:43,False,True
bmullins,UQEGO,2023-01-09T04:13:29,True,True
stevenmaldonado,iLpXDpb,2024-01-21T08:11:04,True,True
beckermegan,cqGL,2023-10-10T00:29:48,True,False
jonathan18,AVxbSAq,2020-12-28T22:36:25,True,False
jamiemiller,UZzeJam,2024-03-31T19:22:04,False,True
iweaver,dzXGU,2023-10-20T22:40:03,False,True
brentortega,aemiHGfr,2023-10-03T01:25:46,True,True
marcuswilson,NuJUM,2021-11-29T11:05:42,True,False
sarahcontreras,KyQCF,2023-04-17T19:20:21,False,True
meltonnicholas,MAfUyPv,2020-07-13T17:40:08,True,True
thomasmolina,AjBgl,2023-04-16T18:36:52,True,True
gonzalezdominique,SlzuUVflq,2021-02-10T07:52:54,False,True
pcollins,VI,2024-02-11T10:42:23,True,True
tina49,ukEmlA,2021-04-03T07:20:45,True,True
richardpeters,ormO,2023-08-16T19:31:09,False,True
stephaniemcdaniel,DSERWXDAv,2022-04-13T13:27:18,True,True
croberts,DMpbjuVK,2020-04-12T09:04:28,True,False
tracycrawford,KDKRVMCMmX,2022-10-08T11:01:10,False,True
jameslewis,EAR,2020-04-05T02:17:46,False,True
hburch,MrkS,2020-04-07T01:35:41,False,True
christopherpowell,mJnTfEiiU,2020-02-08T03:48:59,False,True
smithmartha,LCUh,2024-02-12T00:00:46,False,True
williamsjose,Bgb,2023-10-10T12:06:56,False,True
ashley11,AVVMM,2021-12-22T15:06:41,False,True
garciarichard,XmpqXPKzCg,2020-01-05T16:44:42,True,True
coopermarc,rwlE,2022-05-07T22:44:42,True,True
reevessabrina,VYQhPul,2022-06-10T04:06:30,False,True
briandean,SriiznJ,2020-04-25T03:36:55,False,True
josephdavis,ZDeite,2021-06-06T02:42:47,True,False
elizabeth26,IcJrd,2020-07-22T14:23:37,True,True
joseph60,JtDMjv,2023-06-16T08:25:04,True,False
michealwright,bxDL,2023-05-01T10:51:45,True,False
alexiswilliams,nnAiFfJow,2020-10-23T02:10:23,False,True
simonmaria,Jtj,2020-01-13T03:18:56,True,False
ygriffin,upHdUDSH,2020-03-10T01:12:40,False,True
stevenmaldonado,vegGkxNchx,2023-01-18T10:51:52,True,False
owalker,LTk,2021-08-07T20:27:37,True,False
rmarshall,UHcYoIAf,2020-06-15T20:28:46,True,False
donnasimpson,KadXI,2020-08-22T01:01:39,True,True
christina70,OjWcqal,2024-02-07T15:52:03,True,True
jamiemiller,ochpNFIOc,2022-02-28T03:47:33,False,True
cory82,bw,2021-12-29T15:47:15,False,True
johnreeves,knE,2021-12-27T07:28:42,True,True
keith83,crPtH,2021-01-31T03:45:17,False,True
alejandro88,wGhbk,2022-07-25T15:58:55,True,False
combsthomas,NOJYB,2022-11-10T17:04:58,False,True
kpitts,FDlmiQsasP,2020-04-15T20:23:56,False,True
petersensarah,HpROwUITHF,2023-02-10T05:00:13,True,False
staceyguerra,oNLEpgH,2023-07-28T21:29:04,True,True
nguyenalexis,pGYvRiL,2022-10-17T22:15:34,True,False
kristi65,ZtyGJilm,2022-05-29T21:33:45,False,True
jnorton,lDx,2024-01-19T16:39:46,False,True
rstephenson,FgCxKr,2022-11-28T07:02:16,False,True
benjamin84,rovkESFPOe,2021-03-31T23:09:19,False,True
michael05,PDBLhuMzvG,2022-11-11T19:17:37,False,True
mclark,SriiznJ,2022-06-07T11:56:38,True,True
tonyasmith,zypgWSL,2024-03-02T04:13:07,True,False
eshaffer,RFopmeLZKM,2023-05-18T02:25:35,False,True
stephenthomas,EIGycbXub,2020-01-26T06:49:44,False,True
shawn11,uqJmiA,2021-10-01T19:51:17,True,True
laura37,XUFH,2020-08-02T08:13:33,False,True
clarkalexis,xNrSJA,2022-04-03T22:25:05,False,True
corey43,cuQ,2021-07-14T12:35:08,False,True
christopher49,TbotFZwOg,2022-08-06T04:54:08,True,False
fuenteskevin,wbZsrdIJv,2021-02-21T08:06:23,False,True
ununez,yEjBT,2023-07-29T09:44:24,True,True
martinezsteven,NZ,2023-06-06T07:39:31,True,True
gbell,JCOOanXNif,2020-05-17T14:57:13,False,True
vvillanueva,aL,2022-09-29T03:56:00,True,True
jeffrey30,rAKAZ,2022-08-04T11:10:10,True,True
john88,dngWdaS,2020-03-16T04:44:40,False,True
andreawilliams,bKWZ,2021-10-20T21:26:00,False,True
stevencarey,tmYOFzotiE,2022-09-04T10:58:46,True,True
ashley25,Gl,2022-09-16T14:30:51,True,False
oliverreginald,RsBb,2020-02-18T14:15:29,True,False
matthew31,Il,2020-10-15T11:00:47,False,True
alvarezpeter,LHqqOPI,2020-11-19T12:57:51,False,True
whiteashley,ZOwyrxuoM,2022-03-25T20:13:41,True,True
jonessteven,JleJcxGQO,2020-01-09T21:07:42,True,False
elee,vbKuesbj,2023-04-01T12:18:05,True,False
suzanne31,GXFuWhPcKF,2021-01-25T23:08:43,True,True
douglaskimberly,JlbwcYAkbo,2022-06-13T02:02:53,False,True
stephanie45,TmkO,2023-09-14T16:36:11,True,True
morganaaron,vHQh,2023-03-30T02:38:13,True,False
tatehenry,SWJnFWhB,2022-05-11T09:13:37,False,True
gregory90,ooj,2021-04-01T17:42:14,True,False
pmcdonald,gPZ,2020-02-23T03:16:59,False,True
uhunt,fYToyvAW,2022-09-23T08:28:36,False,True
anthony49,UUQjxOT,2022-10-25T07:18:06,True,True
burnsstephanie,VT,2023-04-10T03:48:21,False,True
micheal54,qIwDRqe,2023-12-10T02:45:34,True,True
markgarrison,GoSs,2022-10-13T22:28:25,False,True
lecatherine,RMivlZkT,2020-12-19T03:43:52,True,True
jasonacosta,ijEb,2020-01-26T22:31:57,True,False
nmartinez,mYB,2023-10-27T00:46:15,False,True
frios,fosxkgRsxs,2022-02-24T23:59:19,False,True
coxsharon,czzAu,2023-11-05T20:36:34,True,False
paulbuckley,etMrNeQwG,2021-11-30T06:14:00,True,False
davidstewart,kAb,2021-01-11T16:06:16,False,True
daniel66,dxHxKXrB,2022-06-01T09:34:01,False,True
brian24,gYdH,2021-11-29T01:19:17,False,True
mmurray,SxtesJKns,2022-02-19T07:57:14,True,False
jeffreyknight,RsbJk,2023-10-21T10:27:04,False,True
martharose,oaU,2020-04-22T22:27:16,True,False
savannah49,cJKqnPXR,2021-05-29T03:09:13,True,True
teresaschultz,piaSKIn,2022-10-27T16:34:52,False,True
kristin01,InVFfoffg,2020-04-30T17:02:30,False,True
seth03,wqZHhxZVf,2021-11-12T21:25:01,False,True
chad30,LH,2022-02-19T15:00:49,True,True
imurphy,OyyGRLOC,2022-07-23T07:40:40,False,True
morgantraci,LCyH,2021-06-13T20:18:00,False,True
kimberly79,Takr,2022-06-30T22:10:16,True,True
abenton,RT,2023-12-20T04:23:43,True,False
tammy45,xJ,2020-11-13T02:31:45,True,True
davidlester,WobdQQwzBH,2023-06-04T23:05:53,False,True
fyoung,ajsp,2021-11-19T06:10:34,False,True
anthony47,ZsMHYAwfxZ,2020-04-20T03:03:38,False,True
simonmaria,Fwc,2022-11-26T07:16:42,False,True
xavier38,dWsd,2020-03-11T07:32:17,True,False
robert82,RXwDD,2022-10-31T08:42:52,False,True
klineheather,mE,2022-02-20T06:13:20,False,True
richardsonjohn,LMM,2022-05-21T20:57:31,True,True
kenneth89,ETQNA,2023-06-04T16:24:22,True,False
branchrandy,kt,2022-01-24T07:47:44,False,True
hartjoseph,LMoHyMP,2021-05-12T18:00:33,False,True
fgross,vYzoge,2022-04-16T13:24:41,False,True
fbeltran,rzBSIj,2021-01-24T09:08:35,False,True
rayrobert,XT,2023-10-24T14:54:31,False,True
debrablack,PL,2021-01-09T01:38:51,True,True
amartinez,gsiEPoeCCY,2021-11-02T03:02:40,False,True
shanereynolds,Vvf,2023-02-20T20:43:06,False,True
caseybooker,UZDDjjzpp,2023-08-08T21:57:45,True,False
matthewmorgan,rHKB,2020-07-25T16:31:21,False,True
lindsey30,HUhKGjc,2022-10-07T17:23:49,True,True
katieharris,EPxPL,2020-08-26T22:38:14,True,False
groberts,oErCwpsfcK,2023-04-04T03:49:38,True,False
davidmclaughlin,Zg,2024-01-30T04:52:40,True,False
sierramckinney,HxDIkCzJ,2021-11-03T05:10:19,False,True
orozcoadam,qbXBMd,2022-08-02T09:54:30,False,True
fostercarrie,uVWVQ,2023-07-13T22:44:35,True,False
stevenevans,OdUlvGa,2020-07-26T14:18:51,False,True
medinakellie,xHn,2021-01-27T16:22:49,False,True
gwalter,FJqF,2021-04-10T05:12:40,True,False
daniel55,AFCDZI,2024-03-31T07:49:50,True,True
alexander84,SP,2023-07-27T22:33:16,True,False
lindahoward,okyhWrI,2022-10-26T15:37:19,False,True
dbernard,XwmiBx,2021-11-26T01:52:28,True,False
juliewhite,xDvkUS,2021-04-11T17:48:16,True,True
masonmonica,cuBgYeDx,2023-05-24T09:53:06,False,True
katieharris,YLZiHwn,2022-07-02T17:31:57,False,True
markcrawford,AnCk,2021-01-31T11:12:15,False,True
taylortina,WbJ,2021-03-13T20:35:53,False,True
ygutierrez,BKPIBxTj,2020-12-21T05:35:23,True,False
greerjohn,Rndwytmwem,2023-06-23T05:25:30,False,True
gregorygreen,diCTPvVFD,2020-10-24T18:33:59,True,True
jamesobrien,WICjZAZ,2020-09-15T03:52:30,False,True
robert30,ZKF,2021-06-04T04:05:22,False,True
thomastroy,KtuM,2021-09-24T02:45:05,True,False
johngarza,cH,2021-07-10T05:58:17,False,True
ehernandez,zMSnOcKXa,2024-02-09T15:26:39,True,False
matthewmendoza,ONEJWudnbJ,2020-08-21T12:04:03,False,True
ahayes,cXZAyeauB,2024-02-13T02:28:06,False,True
bennettmichele,NdqIL,2022-05-05T01:06:53,False,True
knapppatrick,OOXDCQzt,2020-09-18T01:41:05,False,True
christopher49,qIVWONSRrz,2020-10-17T14:38:18,True,False
tiffanyryan,PYkZG,2020-03-18T02:03:57,False,True
khicks,YYdXbZ,2023-02-09T12:58:00,True,False
woodwardtravis,XEdXJxMr,2023-02-12T04:29:16,True,False
isaac96,JlbwcYAkbo,2020-06-06T03:07:20,True,True
robinsonmanuel,TwG,2022-08-28T18:30:41,True,False
racheladkins,UJdBwk,2021-07-31T05:37:52,True,False
poolechristopher,EGVT,2023-10-04T02:19:57,False,True
rogersangela,Zj,2022-03-10T00:25:22,True,True
sheltonalyssa,vdDRGM,2022-08-02T15:25:44,False,True
robertlloyd,MwHnnbJ,2022-04-04T08:16:54,True,True
khanwayne,YgYSR,2020-09-20T05:26:22,False,True
john04,QjzjvsBp,2020-08-31T01:48:31,True,True
yharper,yDRsIsvnO,2020-01-07T08:41:25,True,False
deborahrose,wG,2021-12-01T21:52:14,True,True
jasonsanchez,dHklWrjDOW,2020-09-07T11:26:12,True,True
castillokaren,cneCytsTl,2020-05-05T05:51:09,False,True
anthony78,pihMuYDk,2020-12-27T10:23:26,False,True
davismarcus,PKJoFAQ,2023-09-16T16:22:23,False,True
frank14,ZgxQoeY,2023-01-06T05:26:52,False,True
elizabeth36,p,2024-03-04T05:42:58,True,False
